2022-05-23 01:01:29.885  WARN 7492 --- [http-nio-8080-exec-2] .w.s.m.s.DefaultHandlerExceptionResolver : Resolved [org.springframework.validation.BindException: org.springframework.validation.BeanPropertyBindingResult: 1 errors<EOL>Field error in object 'bookmarkDto' on field 'userSeq': rejected value [undefined]; codes [typeMismatch.bookmarkDto.userSeq,typeMismatch.userSeq,typeMismatch.int,typeMismatch]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [bookmarkDto.userSeq,userSeq]; arguments []; default message [userSeq]]; default message [Failed to convert property value of type 'java.lang.String' to required type 'int' for property 'userSeq'; nested exception is java.lang.NumberFormatException: For input string: "undefined"]]
2022-05-23 01:37:10.619  INFO 7492 --- [http-nio-8080-exec-6] c.s.happyhouse.service.HouseServiceImpl  : 68609 1 true
2022-05-23 01:37:10.620  INFO 7492 --- [http-nio-8080-exec-6] c.s.happyhouse.service.HouseServiceImpl  : 68017 1 false
2022-05-23 01:37:10.621  INFO 7492 --- [http-nio-8080-exec-6] c.s.happyhouse.service.HouseServiceImpl  : 68011 1 false
2022-05-23 01:37:10.623  INFO 7492 --- [http-nio-8080-exec-6] c.s.happyhouse.service.HouseServiceImpl  : 68003 1 true
2022-05-23 01:37:10.625  INFO 7492 --- [http-nio-8080-exec-6] c.s.happyhouse.service.HouseServiceImpl  : 66884 1 true
2022-05-23 01:37:10.627  INFO 7492 --- [http-nio-8080-exec-6] c.s.happyhouse.service.HouseServiceImpl  : 66879 1 false
2022-05-23 01:37:10.628  INFO 7492 --- [http-nio-8080-exec-6] c.s.happyhouse.service.HouseServiceImpl  : 66869 1 false
2022-05-23 01:37:10.630  INFO 7492 --- [http-nio-8080-exec-6] c.s.happyhouse.service.HouseServiceImpl  : 66864 1 false
2022-05-23 01:37:10.631  INFO 7492 --- [http-nio-8080-exec-6] c.s.happyhouse.service.HouseServiceImpl  : 66502 1 false
2022-05-23 01:37:10.632  INFO 7492 --- [http-nio-8080-exec-6] c.s.happyhouse.service.HouseServiceImpl  : 66480 1 false
2022-05-23 01:37:10.634  INFO 7492 --- [http-nio-8080-exec-6] c.s.happyhouse.service.HouseServiceImpl  : 66024 1 true
2022-05-23 01:37:10.635  INFO 7492 --- [http-nio-8080-exec-6] c.s.happyhouse.service.HouseServiceImpl  : 66023 1 false
2022-05-23 01:37:10.636  INFO 7492 --- [http-nio-8080-exec-6] c.s.happyhouse.service.HouseServiceImpl  : 65492 1 false
2022-05-23 01:37:10.637  INFO 7492 --- [http-nio-8080-exec-6] c.s.happyhouse.service.HouseServiceImpl  : 65491 1 false
2022-05-23 01:37:10.638  INFO 7492 --- [http-nio-8080-exec-6] c.s.happyhouse.service.HouseServiceImpl  : 65334 1 true
2022-05-23 01:37:11.782  INFO 7492 --- [http-nio-8080-exec-8] c.s.happyhouse.service.HouseServiceImpl  : 68863 1 false
2022-05-23 01:37:11.784  INFO 7492 --- [http-nio-8080-exec-8] c.s.happyhouse.service.HouseServiceImpl  : 68618 1 false
2022-05-23 01:37:11.785  INFO 7492 --- [http-nio-8080-exec-8] c.s.happyhouse.service.HouseServiceImpl  : 68615 1 false
2022-05-23 01:37:11.787  INFO 7492 --- [http-nio-8080-exec-8] c.s.happyhouse.service.HouseServiceImpl  : 68611 1 true
2022-05-23 01:37:11.788  INFO 7492 --- [http-nio-8080-exec-8] c.s.happyhouse.service.HouseServiceImpl  : 68609 1 true
2022-05-23 01:37:11.790  INFO 7492 --- [http-nio-8080-exec-8] c.s.happyhouse.service.HouseServiceImpl  : 68017 1 false
2022-05-23 01:37:11.791  INFO 7492 --- [http-nio-8080-exec-8] c.s.happyhouse.service.HouseServiceImpl  : 68011 1 false
2022-05-23 01:37:11.793  INFO 7492 --- [http-nio-8080-exec-8] c.s.happyhouse.service.HouseServiceImpl  : 68003 1 true
2022-05-23 01:37:11.794  INFO 7492 --- [http-nio-8080-exec-8] c.s.happyhouse.service.HouseServiceImpl  : 66884 1 true
2022-05-23 01:37:11.797  INFO 7492 --- [http-nio-8080-exec-8] c.s.happyhouse.service.HouseServiceImpl  : 66879 1 false
2022-05-23 01:37:11.798  INFO 7492 --- [http-nio-8080-exec-8] c.s.happyhouse.service.HouseServiceImpl  : 66869 1 false
2022-05-23 01:37:11.800  INFO 7492 --- [http-nio-8080-exec-8] c.s.happyhouse.service.HouseServiceImpl  : 66864 1 false
2022-05-23 01:37:11.802  INFO 7492 --- [http-nio-8080-exec-8] c.s.happyhouse.service.HouseServiceImpl  : 66502 1 false
2022-05-23 01:37:11.804  INFO 7492 --- [http-nio-8080-exec-8] c.s.happyhouse.service.HouseServiceImpl  : 66480 1 false
2022-05-23 01:37:11.805  INFO 7492 --- [http-nio-8080-exec-8] c.s.happyhouse.service.HouseServiceImpl  : 66024 1 true
2022-05-23 01:37:11.806  INFO 7492 --- [http-nio-8080-exec-8] c.s.happyhouse.service.HouseServiceImpl  : 66023 1 false
2022-05-23 01:37:11.807  INFO 7492 --- [http-nio-8080-exec-8] c.s.happyhouse.service.HouseServiceImpl  : 65492 1 false
2022-05-23 01:37:11.808  INFO 7492 --- [http-nio-8080-exec-8] c.s.happyhouse.service.HouseServiceImpl  : 65491 1 false
2022-05-23 01:37:11.811  INFO 7492 --- [http-nio-8080-exec-8] c.s.happyhouse.service.HouseServiceImpl  : 65334 1 true
2022-05-23 01:38:16.072  INFO 7492 --- [http-nio-8080-exec-3] c.s.happyhouse.service.HouseServiceImpl  : 68863 1 false
2022-05-23 01:38:16.074  INFO 7492 --- [http-nio-8080-exec-3] c.s.happyhouse.service.HouseServiceImpl  : 68618 1 false
2022-05-23 01:38:16.075  INFO 7492 --- [http-nio-8080-exec-3] c.s.happyhouse.service.HouseServiceImpl  : 68615 1 false
2022-05-23 01:38:16.076  INFO 7492 --- [http-nio-8080-exec-3] c.s.happyhouse.service.HouseServiceImpl  : 68611 1 true
2022-05-23 01:38:16.077  INFO 7492 --- [http-nio-8080-exec-3] c.s.happyhouse.service.HouseServiceImpl  : 68609 1 true
2022-05-23 01:38:16.078  INFO 7492 --- [http-nio-8080-exec-3] c.s.happyhouse.service.HouseServiceImpl  : 68017 1 false
2022-05-23 01:38:16.081  INFO 7492 --- [http-nio-8080-exec-3] c.s.happyhouse.service.HouseServiceImpl  : 68011 1 false
2022-05-23 01:38:16.082  INFO 7492 --- [http-nio-8080-exec-3] c.s.happyhouse.service.HouseServiceImpl  : 68003 1 true
2022-05-23 01:38:16.083  INFO 7492 --- [http-nio-8080-exec-3] c.s.happyhouse.service.HouseServiceImpl  : 66884 1 true
2022-05-23 01:38:16.085  INFO 7492 --- [http-nio-8080-exec-3] c.s.happyhouse.service.HouseServiceImpl  : 66879 1 false
2022-05-23 01:38:16.086  INFO 7492 --- [http-nio-8080-exec-3] c.s.happyhouse.service.HouseServiceImpl  : 66869 1 false
2022-05-23 01:38:16.087  INFO 7492 --- [http-nio-8080-exec-3] c.s.happyhouse.service.HouseServiceImpl  : 66864 1 false
2022-05-23 01:38:16.087  INFO 7492 --- [http-nio-8080-exec-3] c.s.happyhouse.service.HouseServiceImpl  : 66502 1 false
2022-05-23 01:38:16.089  INFO 7492 --- [http-nio-8080-exec-3] c.s.happyhouse.service.HouseServiceImpl  : 66480 1 false
2022-05-23 01:38:16.090  INFO 7492 --- [http-nio-8080-exec-3] c.s.happyhouse.service.HouseServiceImpl  : 66024 1 true
